,Jurisdiction,Date,Cumulative Case Rate,Percent
41027,Lawrence,2020-09-19,581.2,1.1540378417983295
30109,Potter,2020-09-19,145.2,0.28831089922422126
44592,Warren,2020-09-19,107.2,0.2128576335870284
23872,Philadelphia,2020-09-19,2262.0,4.491454917666587
15098,Lehigh,2020-09-19,1484.9,2.948435635385993
26900,Erie,2020-09-19,553.5,1.099036382373323
39945,Berks,2020-09-20,1635.9,3.229806061587243
40511,Butler,2020-09-20,532.3,1.0509357335918388
40177,Juniata,2020-09-20,739.0,1.4590296958939863
46132,Snyder,2020-09-20,683.6,1.3496518269460476
28577,Lackawanna,2020-09-20,1141.3,2.2533025601134056
43387,Venango,2020-09-20,159.9,0.31569532932807637
43381,Greene,2020-09-20,485.7,0.9589319665706485
46262,Blair,2020-09-20,484.3,0.956167904900484
47527,Potter,2020-09-20,151.3,0.2987160933542086
42295,Perry,2020-09-20,445.2,0.8789716111123177
40034,Bedford,2020-09-20,484.5,0.9565627708533646
35628,Indiana,2020-09-20,783.8,1.5474796693392512
45158,Cambria,2020-09-20,446.3,0.8811433738531612
33650,Beaver,2020-09-20,1121.2,2.213618531848901
31992,McKean,2020-09-20,128.0,0.25271420984361337
23195,Columbia,2020-09-20,1353.1,2.6714656042140095
45369,Crawford,2020-09-20,343.9,0.6789720059782706
14902,Lycoming,2020-09-20,554.3,1.0943709884087098
17830,Erie,2020-09-20,555.4,1.0965427511495536
17842,Franklin,2020-09-20,1115.3,2.2019699862389217
17769,Mercer,2020-09-20,639.7,1.262978750288746
42581,Clearfield,2020-09-20,389.9,0.7697911751408191
42571,Forest,2020-09-20,207.0,0.40868626123146845
17613,Bucks,2020-09-20,1340.3,2.6461941832296483
30350,Lawrence,2020-09-20,581.2,1.147480459071157
25511,Cumberland,2020-09-20,691.5,1.365249032084833
44850,Huntingdon,2020-09-20,879.4,1.7362255948161998
41328,Washington,2020-09-20,625.5,1.2349432676342198
37281,Wyoming,2020-09-20,272.4,0.5378074278234396
6012,Centre,2020-09-20,1177.4,2.3245758646083625
19244,Lebanon,2020-09-20,1378.1,2.7208238483240903
6715,Cameron,2020-09-20,179.9,0.35518192461614095
7780,Carbon,2020-09-20,699.6,1.3812411031764993
18707,Lehigh,2020-09-20,1488.1,2.9380001224084453
18657,Chester,2020-09-20,1239.3,2.446786877024922
26194,Montgomery,2020-09-20,1431.8,2.8268453566725436
24361,Philadelphia,2020-09-20,2266.6,4.47501584399636
15937,Fayette,2020-09-20,608.0,1.2003924967571633
43939,Pike,2020-09-20,1003.4,1.9810424856022002
33249,Union,2020-09-20,995.0,1.964458115581213
18723,Monroe,2020-09-20,1030.7,2.0349416881704085
11486,Allegheny,2020-09-20,970.7,1.9164819023062147
31201,Mifflin,2020-09-20,459.5,0.9072045267432839
38405,Dauphin,2020-09-20,1332.7,2.6311892770201837
45955,Sullivan,2020-09-20,197.8,0.39052242739895876
45912,Clinton,2020-09-20,515.1,1.0169772616441033
22202,Schuylkill,2020-09-20,752.7,1.4860780136663108
7772,Lancaster,2020-09-20,1386.4,2.737210785368637
12279,York,2020-09-20,1006.8,1.9877552068011712
41914,Bradford,2020-09-20,213.8,0.4221117036294104
45814,Armstrong,2020-09-20,645.7,1.2748247288751653
26038,Luzerne,2020-09-20,1267.4,2.5022655434046532
45526,Susquehanna,2020-09-20,724.1,1.4296121824043784
40793,Jefferson,2020-09-20,251.0,0.49555677086521055
40675,Somerset,2020-09-20,285.9,0.5644608796428832
44135,Wayne,2020-09-20,428.3,0.8456054380939031
9315,Northampton,2020-09-20,1434.1,2.831386315130671
15964,Westmoreland,2020-09-20,607.6,1.199602764851402
48023,Montour,2020-09-20,899.6,1.776107056057145
39262,Warren,2020-09-20,107.2,0.21164815074402618
36382,Northumberland,2020-09-20,975.3,1.9255638192224696
43697,Elk,2020-09-20,224.0,0.44224986722632337
46060,Adams,2020-09-20,775.7,1.5314875982475848
30528,Clarion,2020-09-20,307.0,0.6061192376717914
13613,Tioga,2020-09-20,160.1,0.316090195280957
7949,Fulton,2020-09-20,302.8,0.5978270526612979
17107,Delaware,2020-09-20,1949.7,3.849350741656976
27859,Cumberland,2020-09-21,697.8,1.3663358194196695
38617,Sullivan,2020-09-21,197.8,0.3873047077690035
7990,Fulton,2020-09-21,302.8,0.5929012412156434
37314,Franklin,2020-09-21,1126.3,2.2053654821042903
46570,Snyder,2020-09-21,696.0,1.362811307417727
30340,Jefferson,2020-09-21,251.0,0.4914736180486343
11052,Lackawanna,2020-09-21,1146.5,2.244918339014977
27513,Berks,2020-09-21,1645.9,3.222774613331662
40137,Armstrong,2020-09-21,655.0,1.2825307562623725
44945,Cambria,2020-09-21,447.8,0.8768202635943365
21495,Fayette,2020-09-21,609.6,1.193634731324492
39494,Bradford,2020-09-21,215.5,0.42196240912143707
36398,Lawrence,2020-09-21,583.5,1.1425293072963272
26255,Westmoreland,2020-09-21,611.1,1.196571824659444
20509,Chester,2020-09-21,1244.6,2.4370042431208376
39405,Clarion,2020-09-21,309.6,0.6062160643340925
38534,Forest,2020-09-21,207.0,0.4053188802233757
26296,Montgomery,2020-09-21,1434.7,2.809231871770421
20280,Delaware,2020-09-21,1955.0,3.828011646554104
18900,Monroe,2020-09-21,1033.6,2.0238531140042566
45227,Mifflin,2020-09-21,468.2,0.9167647329496836
18225,Lycoming,2020-09-21,556.9,1.0904448521565118
42719,Somerset,2020-09-21,285.9,0.5598099896418508
40800,Montour,2020-09-21,905.1,1.7722421183100356
16768,Tioga,2020-09-21,160.1,0.31348576195054323
22100,Dauphin,2020-09-21,1337.4,2.6187124174432013
42011,Elk,2020-09-21,227.3,0.44506754335639276
40868,Juniata,2020-09-21,743.0,1.4548402319128897
47118,Warren,2020-09-21,107.2,0.2099042703379028
41840,Greene,2020-09-21,494.0,0.967282738310858
33295,Bedford,2020-09-21,488.6,0.9567092023050309
46746,Northumberland,2020-09-21,990.7,1.9398522446246296
31248,Bucks,2020-09-21,1344.6,2.632810465450971
16489,Union,2020-09-21,1003.9,1.965698665972207
23695,Lehigh,2020-09-21,1493.6,2.9245617367228696
14539,Philadelphia,2020-09-21,2272.3,4.449304790007617
25616,Allegheny,2020-09-21,974.2,1.9075442179401576
8903,York,2020-09-21,1017.0,1.9913492810974547
46404,Potter,2020-09-21,151.3,0.29625481438549156
12283,Northampton,2020-09-21,1438.3,2.8162808957743057
31290,Adams,2020-09-21,784.4,1.5359040079575648
34398,Erie,2020-09-21,558.7,1.0939693641584542
7532,Cameron,2020-09-21,179.9,0.35225539397190964
41469,Washington,2020-09-21,629.4,1.2324043633458583
43612,Indiana,2020-09-21,795.7,1.5580301110808699
33852,Luzerne,2020-09-21,1270.9,2.488501279593663
11642,Schuylkill,2020-09-21,754.8,1.4779453661478454
7397,Lancaster,2020-09-21,1394.8,2.731105189060698
12132,Carbon,2020-09-21,704.2,1.378867417648798
24035,Columbia,2020-09-21,1357.7,2.6584610805762185
13777,Lebanon,2020-09-21,1390.8,2.7232729401674924
47259,Huntingdon,2020-09-21,886.1,1.7350389360673102
32142,Wayne,2020-09-21,430.3,0.8425541746865631
44303,Crawford,2020-09-21,347.4,0.6802308163748827
17740,Mercer,2020-09-21,643.4,1.259817234472077
32146,Clinton,2020-09-21,517.7,1.0136888130030997
32557,Blair,2020-09-21,495.8,0.9708072503128005
46844,Susquehanna,2020-09-21,724.1,1.4178328558924944
47213,Venango,2020-09-21,163.8,0.3207305921767582
35598,Wyoming,2020-09-21,272.4,0.5333761496272827
44204,Butler,2020-09-21,538.7,1.0548081196924277
44195,Clearfield,2020-09-21,389.9,0.7634484608651894
6640,Centre,2020-09-21,1300.6,2.546655727625712
41383,McKean,2020-09-21,130.5,0.25552712014082385
31564,Beaver,2020-09-21,1122.4,2.1977290394334155
42884,Perry,2020-09-21,445.2,0.871729301813753
42138,Pike,2020-09-21,1010.6,1.9788176828683262
14859,Lycoming,2020-09-22,564.9,1.09856558333463
23423,Monroe,2020-09-22,1034.2,2.011217076092537
37312,Greene,2020-09-22,499.5,0.9713816761827715
42558,Mifflin,2020-09-22,474.7,0.9231529162842075
47868,Pike,2020-09-22,1010.6,1.9653219658664842
31955,Luzerne,2020-09-22,1273.7,2.4769746565645567
15228,Delaware,2020-09-22,1962.6,3.8166840393920065
13768,Philadelphia,2020-09-22,2276.8,4.427711311977847
45686,Northumberland,2020-09-22,1014.9,1.973684210526316
47860,Venango,2020-09-22,163.8,0.31854318029777373
19210,Clarion,2020-09-22,312.2,0.6071378564649875
7728,Fulton,2020-09-22,309.7,0.6022760863139226
47408,Jefferson,2020-09-22,253.3,0.49259455170589794
11076,Cameron,2020-09-22,179.9,0.3498529800706318
12808,York,2020-09-22,1026.4,1.9960483532212148
29006,Schuylkill,2020-09-22,759.8,1.477589184311651
33446,Wayne,2020-09-22,436.1,0.8480871851517651
38601,Allegheny,2020-09-22,978.5,1.9028968371268107
43034,Blair,2020-09-22,502.3,0.9768268587519642
45755,Elk,2020-09-22,227.3,0.4420321421348227
32718,Wyoming,2020-09-22,272.4,0.5297384756600338
32200,Dauphin,2020-09-22,1344.6,2.614854458048758
31711,Erie,2020-09-22,563.2,1.0952595796319058
45781,Armstrong,2020-09-22,655.0,1.2737837795790097
41403,Crawford,2020-09-22,352.1,0.6847317080759836
32228,Franklin,2020-09-22,1134.0,2.2052989405230488
46553,Warren,2020-09-22,107.2,0.20847270407766386
48025,Bedford,2020-09-22,497.0,0.9665199060317066
46750,Washington,2020-09-22,635.7,1.2362509140127886
41643,Montour,2020-09-22,905.1,1.7601552654915444
15887,Columbia,2020-09-22,1363.8,2.6521928528089362
9495,Northampton,2020-09-22,1443.9,2.8079639684490565
11469,Lancaster,2020-09-22,1411.7,2.74534436890334
17598,Chester,2020-09-22,1250.5,2.4318574295626743
36381,Adams,2020-09-22,790.2,1.5367083093486007
47773,Bradford,2020-09-22,220.5,0.42880812732392615
44226,Clinton,2020-09-22,517.7,1.0067753628825242
40928,Sullivan,2020-09-22,197.8,0.3846632543522566
22272,Lebanon,2020-09-22,1395.7,2.7142290399365248
26143,Berks,2020-09-22,1653.8,3.216158190332467
40904,Juniata,2020-09-22,747.1,1.4528913919442414
35424,Somerset,2020-09-22,292.7,0.5692160492866811
43852,Clearfield,2020-09-22,392.4,0.7631034429111502
30162,Fayette,2020-09-22,611.9,1.1899668621746504
35290,Mercer,2020-09-22,645.2,1.2547256405868352
39598,Montgomery,2020-09-22,1439.1,2.798629369759012
40683,Butler,2020-09-22,542.4,1.0548096519750456
16959,Cumberland,2020-09-22,701.3,1.363823762776732
35425,Indiana,2020-09-22,817.1,1.5890209561740591
46612,Perry,2020-09-22,456.0,0.8867868755542418
17648,Lehigh,2020-09-22,1497.9,2.9129782037120586
29298,Susquehanna,2020-09-22,724.1,1.408163106554444
40233,Snyder,2020-09-22,713.4,1.3873547303078861
15641,Tioga,2020-09-22,162.6,0.3162095306252625
45614,Cambria,2020-09-22,450.1,0.8753130979977286
45322,McKean,2020-09-22,130.5,0.25378440188558893
15998,Westmoreland,2020-09-22,621.4,1.208441588748697
36846,Lackawanna,2020-09-22,1149.4,2.235247444653609
4895,Centre,2020-09-22,1330.8,2.5880174868148793
40342,Potter,2020-09-22,151.3,0.29423432954244916
27377,Beaver,2020-09-22,1124.9,2.1876020971731727
29520,Forest,2020-09-22,207.0,0.40255456850817556
6625,Carbon,2020-09-22,708.9,1.3786035440359694
43736,Huntingdon,2020-09-22,886.1,1.723205812343451
34427,Lawrence,2020-09-22,588.2,1.143877281142555
36609,Union,2020-09-22,1006.2,1.95676525040061
39802,Bucks,2020-09-22,1350.5,2.626328235605271
47500,Northumberland,2020-09-23,1024.8,1.9781530675077545
37627,Mifflin,2020-09-23,479.0,0.924605112545096
25024,Schuylkill,2020-09-23,771.8,1.4897917032615973
22019,Tioga,2020-09-23,162.6,0.3138638649265817
9776,Lehigh,2020-09-23,1504.7,2.904495433917758
36270,Elk,2020-09-23,237.4,0.4582489639210977
47546,Washington,2020-09-23,639.1,1.2336432722913797
37527,Greene,2020-09-23,502.3,0.9695806848254734
25566,Allegheny,2020-09-23,983.6,1.8986254461364436
37177,Luzerne,2020-09-23,1278.1,2.4670935163755474
20568,Franklin,2020-09-23,1134.6,2.1900980390264424
37072,Clarion,2020-09-23,314.8,0.6076527963031236
45540,Perry,2020-09-23,460.3,0.888508837796467
33769,Lackawanna,2020-09-23,1153.2,2.2260012855678597
37338,Wyoming,2020-09-23,276.2,0.5331439083193226
33395,Bradford,2020-09-23,225.5,0.43527860726287926
34479,Bedford,2020-09-23,497.0,0.9593501898432416
36549,Warren,2020-09-23,107.2,0.20692623813117808
31265,Dauphin,2020-09-23,1350.0,2.6058807973609177
6801,York,2020-09-23,1036.6,2.0009303959587608
33329,Indiana,2020-09-23,831.4,1.6048365147599015
23064,Delaware,2020-09-23,1970.7,3.8040068795253044
33086,Lawrence,2020-09-23,592.9,1.1444642405594727
24285,Westmoreland,2020-09-23,626.3,1.2089356617682538
35149,Somerset,2020-09-23,292.7,0.5649935625092893
24391,Columbia,2020-09-23,1368.5,2.641591015695123
45284,Pike,2020-09-23,1014.2,1.957692077543291
47420,McKean,2020-09-23,132.9,0.25653448738464146
48221,Snyder,2020-09-23,715.8,1.3816959072229222
11328,Carbon,2020-09-23,715.2,1.3805377379796506
41964,Sullivan,2020-09-23,197.8,0.38180979386517744
11364,Cumberland,2020-09-23,708.1,1.3668327352676044
43149,Venango,2020-09-23,163.8,0.31618020341312475
41817,Adams,2020-09-23,794.1,1.5328369934698556
14323,Lycoming,2020-09-23,573.7,1.1074028247747842
48234,Potter,2020-09-23,157.3,0.30363336994435
12816,Cameron,2020-09-23,179.9,0.3472577447742438
40507,Montour,2020-09-23,905.1,1.7470983034750864
14882,Union,2020-09-23,1008.4,1.9464964415249997
18786,Fayette,2020-09-23,615.7,1.1884746718037906
41542,Armstrong,2020-09-23,656.5,1.2672301803462538
15277,Mercer,2020-09-23,650.7,1.2560345443279626
15294,Erie,2020-09-23,566.5,1.093504793855526
44449,Crawford,2020-09-23,352.1,0.6796523175931698
46728,Juniata,2020-09-23,751.1,1.44983486436873
18052,Bucks,2020-09-23,1357.9,2.62113002573066
40076,Susquehanna,2020-09-23,724.1,1.3977172484215117
16243,Chester,2020-09-23,1259.6,2.431383298041342
16249,Montgomery,2020-09-23,1443.0,2.7853970300680033
40134,Blair,2020-09-23,522.9,1.0093444955111288
41047,Wayne,2020-09-23,440.0,0.8493241117324474
16647,Beaver,2020-09-23,1131.6,2.184307192810085
40835,Philadelphia,2020-09-23,2287.1,4.4147481271438185
40354,Cambria,2020-09-23,455.5,0.8792434838502949
17356,Monroe,2020-09-23,1037.8,2.003246734445304
7244,Fulton,2020-09-23,309.7,0.5978083577353157
19399,Lebanon,2020-09-23,1405.6,2.713204480570745
38648,Clearfield,2020-09-23,393.7,0.7599520517933285
39301,Forest,2020-09-23,207.0,0.3995683889286741
42630,Clinton,2020-09-23,528.1,1.0193819622861486
42217,Huntingdon,2020-09-23,888.3,1.714669564663484
10893,Berks,2020-09-23,1658.7,3.2017588730241147
42234,Butler,2020-09-23,545.6,1.0531618985482347
42976,Jefferson,2020-09-23,255.6,0.49338009763366714
13086,Northampton,2020-09-23,1450.4,2.7996811174016853
13018,Lancaster,2020-09-23,1417.6,2.7363678654361756
4883,Centre,2020-09-23,1405.9,2.713783565192381
34411,Philadelphia,2020-09-24,2292.0,4.379018159933512
16212,Berks,2020-09-24,1663.7,3.1786092987266072
30650,Mifflin,2020-09-24,481.2,0.9193645456195488
9907,Erie,2020-09-24,570.9,1.0907423505698264
29578,Lehigh,2020-09-24,1509.0,2.883044678594969
28017,Mercer,2020-09-24,658.9,1.2588721926615143
6267,Cameron,2020-09-24,179.9,0.34371089309425773
7149,York,2020-09-24,1059.8,2.024818257372398
32203,Clearfield,2020-09-24,398.7,0.7617428186585913
13909,Lycoming,2020-09-24,579.9,1.107937448056476
43296,Wyoming,2020-09-24,279.9,0.5347675318348123
41521,Juniata,2020-09-24,759.2,1.4505020013182905
41544,Armstrong,2020-09-24,662.7,1.2661323449336555
23077,Union,2020-09-24,1015.1,1.9394159398553699
29397,Bucks,2020-09-24,1362.9,2.6039109293950187
16260,Schuylkill,2020-09-24,776.7,1.4839369130978877
47877,McKean,2020-09-24,132.9,0.25391427288619706
35472,Beaver,2020-09-24,1140.7,2.1793830781135064
10877,Luzerne,2020-09-24,1281.9,2.4491550520151697
40582,Sullivan,2020-09-24,197.8,0.377910031428817
40632,Elk,2020-09-24,237.4,0.45356846037007664
40696,Pike,2020-09-24,1014.2,1.9376964301067048
47133,Venango,2020-09-24,163.8,0.3129507742570285
31220,Jefferson,2020-09-24,255.6,0.48834076862085757
46535,Greene,2020-09-24,505.1,0.9650270822785414
45516,Montour,2020-09-24,921.6,1.7607779826329513
30604,Crawford,2020-09-24,359.2,0.6862754463560722
47263,Bedford,2020-09-24,501.2,0.9575758733676597
16546,Tioga,2020-09-24,165.1,0.3154345105606557
43774,Susquehanna,2020-09-24,724.1,1.3834411211203559
47790,Washington,2020-09-24,644.4,1.2311689800441339
29753,Forest,2020-09-24,207.0,0.39548724219294806
31834,Indiana,2020-09-24,843.3,1.611180634499097
9857,Chester,2020-09-24,1265.4,2.4176307066229783
41063,Bradford,2020-09-24,225.5,0.4308327203599506
35968,Snyder,2020-09-24,753.0,1.4386564897163763
23579,Monroe,2020-09-24,1038.9,1.9848874198756221
45666,Lawrence,2020-09-24,594.1,1.135067490757635
21093,Clarion,2020-09-24,320.0,0.6113812439697748
33170,Fayette,2020-09-24,620.4,1.1853153867464008
45004,Northumberland,2020-09-24,1065.6,2.0358995424193496
23878,Cumberland,2020-09-24,711.2,1.3587948147228244
39182,Clinton,2020-09-24,528.1,1.008970109188869
8822,Carbon,2020-09-24,721.4,1.3782825918743609
45835,Wayne,2020-09-24,442.0,0.8444703432332514
29910,Blair,2020-09-24,537.6,1.0271204898692217
19099,Montgomery,2020-09-24,1446.5,2.7636342793821225
45891,Huntingdon,2020-09-24,890.5,1.7013593679846388
19468,Lebanon,2020-09-24,1418.3,2.709756307257286
41974,Potter,2020-09-24,163.4,0.3121865477020662
47397,Adams,2020-09-24,800.9,1.5301726196731018
26337,Franklin,2020-09-24,1140.4,2.178809908197285
6272,Fulton,2020-09-24,323.5,0.6180682263256941
7028,Lancaster,2020-09-24,1425.6,2.7237034418853465
42982,Perry,2020-09-24,466.8,0.891852389640909
44624,Somerset,2020-09-24,294.1,0.5618975745359712
10401,Westmoreland,2020-09-24,634.9,1.2130185993637812
36888,Columbia,2020-09-24,1379.2,2.6350531615097292
12862,Northampton,2020-09-24,1454.1,2.778154583926405
36652,Dauphin,2020-09-24,1355.0,2.588817454934515
43174,Butler,2020-09-24,548.8,1.0485188334081637
41687,Warren,2020-09-24,107.2,0.20481271672987456
19639,Delaware,2020-09-24,1976.5,3.776234464707062
5778,Centre,2020-09-24,1510.6,2.886101584814818
24588,Allegheny,2020-09-24,988.6,1.8887859305891228
44567,Cambria,2020-09-24,456.2,0.8716003859344101
26897,Lackawanna,2020-09-24,1190.4,2.2743382275675623
7638,Fulton,2020-09-25,323.5,0.6129668543147371
43927,Butler,2020-09-25,555.2,1.0519913369877654
35126,Somerset,2020-09-25,296.8,0.5623757723666584
40857,Bradford,2020-09-25,233.7,0.44281407682644225
8649,Cameron,2020-09-25,179.9,0.34087399409960184
27055,Franklin,2020-09-25,1144.3,2.1682162948759
22022,Lycoming,2020-09-25,588.7,1.1154670390574521
17170,Delaware,2020-09-25,1984.5,3.7602247987251802
35530,Montour,2020-09-25,938.0,1.7773196579512316
26848,Allegheny,2020-09-25,996.8,1.8887337260616073
24288,Erie,2020-09-25,575.4,1.090266237937248
14524,Tioga,2020-09-25,167.5,0.3173785103484342
46655,Clearfield,2020-09-25,401.2,0.7601925871748765
25193,Chester,2020-09-25,1274.3,2.4145399148478193
7306,York,2020-09-25,1066.9,2.021559001138773
45403,Sullivan,2020-09-25,214.3,0.40605501353832507
41557,Armstrong,2020-09-25,667.3,1.2643980892866278
16659,Westmoreland,2020-09-25,640.9,1.214375446461561
47058,Adams,2020-09-25,803.8,1.5230378902571426
34940,Lehigh,2020-09-25,1517.1,2.8745966450722955
41255,Pike,2020-09-25,1017.8,1.9285244646724558
12295,Lancaster,2020-09-25,1432.4,2.7141073326752068
42072,Washington,2020-09-25,647.8,1.2274495462908397
34180,Warren,2020-09-25,109.7,0.20785923931476558
42586,Bedford,2020-09-25,503.3,0.9536513687066682
13612,Lebanon,2020-09-25,1430.3,2.710128258814122
41905,Indiana,2020-09-25,851.6,1.6136091905237406
24575,Cumberland,2020-09-25,722.7,1.3693698473361995
43827,Jefferson,2020-09-25,255.6,0.48431013280632706
32291,Potter,2020-09-25,163.4,0.30960984233393524
26768,Monroe,2020-09-25,1040.7,1.9719153177290476
32978,Clarion,2020-09-25,325.2,0.6161880093451391
16522,Montgomery,2020-09-25,1452.4,2.7520032742093483
43082,Susquehanna,2020-09-25,724.1,1.3720225632435892
43072,Northumberland,2020-09-25,1101.9,2.0878768988235206
32922,Blair,2020-09-25,550.8,1.043654229850254
41392,Huntingdon,2020-09-25,892.7,1.6914853503764014
8846,Northampton,2020-09-25,1460.3,2.766972171115334
6104,Centre,2020-09-25,1535.2,2.9088924721606935
26717,Lackawanna,2020-09-25,1197.1,2.268261580526033
20067,Schuylkill,2020-09-25,793.7,1.5039004397824014
36586,Snyder,2020-09-25,777.8,1.473773166262759
30709,Columbia,2020-09-25,1380.8,2.616335803517122
35867,Elk,2020-09-25,237.4,0.44982482601025836
45303,Clinton,2020-09-25,528.1,1.0006423362090036
40036,Luzerne,2020-09-25,1287.0,2.438603837721999
37142,Greene,2020-09-25,507.8,0.96217795555185
35932,Wayne,2020-09-25,447.8,0.8484901309494258
20874,Mercer,2020-09-25,663.5,1.2571978603951408
11272,Dauphin,2020-09-25,1361.1,2.5790083011059926
11618,Carbon,2020-09-25,722.9,1.3697488067515409
27942,Bucks,2020-09-25,1370.9,2.597577312457722
44514,Venango,2020-09-25,163.8,0.31036776116461806
18913,Fayette,2020-09-25,625.8,1.185764010603284
45112,Forest,2020-09-25,207.0,0.3922229948783635
36078,Crawford,2020-09-25,360.4,0.682884866445228
45228,Mifflin,2020-09-25,483.3,0.9157554271725269
